x1,y1,x2,y2
588.446,532.955,461.312,178.411
592.004,530.622,465.740,179.538
595.354,528.427,471.380,180.920
599.162,525.979,475.083,181.863
602.769,523.681,478.604,182.702
606.802,520.771,483.840,184.011
611.270,517.756,522.839,194.771
620.157,510.931,527.859,195.870
624.879,506.497,531.534,196.734
628.308,504.037,534.815,197.863
631.957,501.336,537.714,198.592
634.672,499.798,540.325,198.981
636.979,498.232,542.801,199.394
640.659,495.797,546.348,199.807
642.888,494.334,546.740,199.420
644.809,493.694,542.872,199.267
646.859,492.495,546.452,199.599
649.669,490.716,552.939,199.239
650.756,490.357,563.065,198.821
654.005,488.354,572.187,198.180
657.272,486.581,582.494,197.964
660.449,484.432,592.563,197.536
662.511,483.328,601.552,197.296
663.639,483.191,611.413,196.776
666.370,481.609,620.749,196.344
668.926,480.161,629.874,195.940
671.975,478.522,637.078,195.781
675.608,476.123,644.015,195.557
677.918,475.039,656.285,195.105
681.228,472.535,665.361,195.200
682.424,472.183,674.279,194.797
685.091,470.798,682.500,195.034
688.124,469.032,689.327,194.542
690.658,467.754,696.691,194.320
694.182,465.671,704.297,194.195
696.472,464.358,710.878,194.018
698.563,464.016,717.078,193.657
701.885,462.276,723.044,193.435
704.502,460.964,729.661,193.328
706.319,460.352,737.423,193.191
709.128,458.937,744.680,193.071
711.591,457.895,750.819,193.065
715.879,456.708,757.701,193.475
727.080,448.693,776.011,194.660
730.773,447.870,782.773,194.542
743.848,442.137,793.978,195.604
751.503,441.397,816.130,195.980
763.025,439.508,824.171,197.095
770.821,438.474,843.153,201.059
780.571,437.340,848.964,201.413
790.370,436.576,855.836,202.027
799.286,436.366,862.808,202.843
808.276,436.254,870.544,203.843
818.740,435.733,878.939,204.770
823.271,435.904,884.715,205.124
828.920,435.863,891.100,205.693
836.382,435.858,899.026,206.639
845.058,436.294,907.959,207.882
851.902,436.421,916.759,208.630
859.996,436.630,926.123,209.805
865.998,436.972,935.491,210.744
872.380,437.331,943.738,211.544
878.119,437.533,950.582,212.041
885.029,437.880,957.337,212.797
891.932,438.685,964.664,213.302
897.370,438.913,974.160,214.192
905.607,439.180,978.652,214.554
911.562,439.509,983.711,214.885
917.574,440.640,989.575,215.445
921.234,439.075,993.784,215.756
929.269,439.979,1007.909,218.858
948.435,442.357,1013.870,221.186
951.141,440.270,1024.458,225.161
957.579,443.513,1027.860,223.145
955.204,443.798,1032.096,228.905
947.688,444.052,1040.466,231.591
936.070,449.147,1040.522,230.396
913.867,450.512,1041.311,230.346
901.387,447.947,1045.555,265.117
883.622,445.754,1043.609,269.405
867.175,443.083,1041.674,273.745
840.529,437.811,1042.281,259.710
823.989,434.042,1041.892,257.313
809.218,430.744,1039.865,273.946
789.355,425.196,1039.608,272.557
779.053,422.860,1037.329,273.444
763.016,418.632,1034.510,273.829
751.975,416.221,1028.673,276.068
740.013,413.059,1008.163,285.124
728.387,409.941,1000.519,285.842
717.064,407.088,992.076,286.724
704.057,403.543,987.611,286.661
691.444,400.324,982.548,287.097
677.303,396.386,977.523,287.508
667.969,393.241,971.895,287.811
659.022,391.437,963.605,288.137
649.646,389.230,955.284,288.876
641.024,386.984,944.550,289.497
630.703,384.280,936.069,289.859
620.359,381.682,929.757,290.262
612.493,379.598,923.903,290.623
605.007,377.718,917.161,290.848
596.387,375.518,909.963,291.077
588.727,373.563,902.033,291.259
580.042,371.426,896.060,291.516
573.195,369.653,888.509,291.705
566.307,367.966,880.148,291.695
560.276,366.349,875.580,291.718
551.642,364.159,870.134,291.833
544.106,362.510,863.014,291.937
535.222,360.648,856.458,292.160
527.796,359.112,850.658,292.011
519.730,357.425,844.749,292.099
506.404,354.451,839.717,292.104
500.361,353.138,834.460,292.117
495.038,351.892,830.577,292.192
493.441,351.701,825.725,292.312
483.741,349.235,821.120,292.260
478.735,348.022,817.504,292.450
474.097,346.987,813.455,292.574
468.525,345.589,807.570,292.433
462.784,344.907,800.336,292.745
457.244,344.068,793.666,293.078
452.136,343.030,786.497,293.203
447.287,342.355,780.332,293.561
436.018,339.858,775.245,293.725
431.521,338.945,769.844,293.777
418.639,338.541,762.456,293.821
398.705,340.605,757.412,294.131
377.883,344.227,753.487,294.243
363.759,346.566,749.854,294.470
350.006,348.628,746.394,295.303
337.064,350.117,741.412,298.329
325.824,351.469,740.866,300.411
314.660,352.642,723.059,298.784
304.409,353.446,712.548,300.853
292.932,354.606,706.940,302.755
284.112,355.533,693.982,305.717
275.430,356.590,682.332,308.305
270.296,357.463,669.632,310.256
265.520,357.740,655.053,312.534
257.162,358.544,647.217,313.095
242.836,359.374,633.407,314.491
228.444,360.031,623.460,315.088
220.451,360.959,612.424,315.843
209.015,361.535,604.129,316.256
206.560,361.706,595.607,316.608
206.784,362.189,590.217,317.193
206.680,362.728,575.519,316.997
202.898,363.476,571.192,316.711
200.869,363.914,562.139,316.885
200.258,364.574,554.227,316.978
186.015,367.146,547.503,317.062
191.155,367.942,539.467,316.249
188.700,370.948,531.409,316.339
172.894,367.955,524.352,316.116
171.721,362.839,517.366,316.046
170.735,357.044,511.953,315.942
174.353,349.148,504.333,315.411
179.409,340.966,497.380,315.410
184.067,334.413,492.335,315.404
190.322,327.922,485.306,315.288
198.350,321.219,478.943,315.335
205.906,316.306,472.022,315.474
212.557,311.875,464.144,315.962
220.505,307.329,461.319,315.636
231.769,299.000,452.728,316.882
239.280,294.970,436.031,316.392
246.598,291.131,434.344,318.598
275.750,275.450,424.889,320.729
260.494,283.666,417.005,323.804
284.653,270.746,409.764,326.491
291.343,266.633,403.613,328.770
295.671,264.486,395.185,332.662
299.829,262.282,386.279,337.607
303.999,259.855,379.214,341.106
307.782,257.726,372.730,344.704
311.129,255.865,366.355,348.114
314.336,253.932,361.376,350.818
317.243,252.384,356.541,353.179
320.409,250.678,351.808,355.395
324.112,248.822,346.567,358.888
328.393,246.467,341.795,361.724
332.991,244.125,337.759,363.612
336.620,242.239,334.131,365.590
340.799,240.312,328.143,368.727
344.270,238.552,309.729,380.690
349.568,235.843,304.280,382.934
353.086,234.272,297.668,384.877
355.396,233.100,292.811,386.892
358.193,231.608,287.604,389.168
363.421,229.202,283.495,390.663
366.443,227.770,281.060,391.954
368.689,226.896,276.797,393.435
370.140,226.013,271.926,395.135
372.367,225.041,267.622,396.805
374.717,223.914,263.422,398.806
378.046,222.500,257.046,402.659
380.125,221.564,267.677,400.001
383.569,220.200,263.148,403.136
385.817,219.327,247.208,409.689
389.225,218.121,238.948,413.600
390.862,217.509,237.962,415.998
394.794,216.055,236.538,419.237
398.349,214.742,240.841,422.676
402.540,213.278,241.617,427.276
401.526,213.830,243.448,430.451
404.407,212.932,246.693,434.175
407.866,211.502,252.395,438.618
409.531,211.116,254.120,438.963
411.704,210.522,261.088,441.342
413.150,210.216,270.749,444.609
414.408,210.247,276.479,444.727
415.419,209.986,282.289,444.540
417.897,209.220,288.954,444.706
418.919,209.057,297.345,443.672
420.357,208.925,304.433,443.300
422.705,208.291,309.397,442.939
430.387,207.051,315.047,442.366
445.922,201.149,318.836,442.169
449.187,201.188,323.779,442.148
476.736,190.657,329.235,442.064
494.824,190.795,332.484,441.876
nan,nan,337.127,441.406
544.440,192.636,342.930,441.270
553.382,193.604,348.218,441.091
561.670,194.412,354.064,440.725
568.952,195.206,360.092,440.688
577.069,195.986,366.983,440.488
583.956,196.940,374.672,440.195
591.987,198.025,380.279,439.934
599.754,198.875,384.222,439.792
606.300,199.586,387.864,439.726
613.502,200.399,392.104,439.535
621.289,201.180,395.944,439.504
628.353,202.142,400.853,439.185
636.451,203.107,404.764,439.237
642.393,203.787,408.091,439.180
649.262,204.544,412.526,438.989
654.188,205.153,415.635,439.042
660.731,205.851,419.872,439.050
665.898,206.589,423.562,439.022
671.092,207.201,427.679,438.962
675.418,207.477,431.997,438.864
681.561,208.027,436.054,438.874
689.100,208.709,433.230,439.644
696.021,209.234,436.817,439.739
701.506,209.986,440.460,439.860
706.600,210.421,446.725,438.668
713.045,211.069,448.355,437.276
717.058,211.488,451.168,437.705
722.768,211.943,460.402,437.262
729.551,212.646,480.496,433.166
734.596,213.015,487.617,429.879
741.371,213.531,502.332,422.080
744.849,213.810,514.890,417.365
749.155,214.157,525.357,413.860
772.681,215.409,534.957,410.409
782.072,214.799,545.229,406.469
799.765,214.954,554.554,402.912
824.638,211.922,564.458,399.766
844.571,207.562,572.316,397.431
856.885,205.688,579.802,394.970
869.625,203.896,586.865,392.551
881.931,202.225,595.049,390.370
895.531,200.485,602.941,387.799
906.618,199.089,608.630,384.310
919.791,197.632,618.942,380.987
930.838,196.489,627.699,378.442
937.372,195.778,636.211,376.167
947.798,194.806,642.361,374.410
957.892,193.788,648.449,372.933
966.248,192.802,654.429,371.060
976.590,191.733,662.480,368.624
982.200,191.148,671.620,365.768
991.763,190.283,679.852,363.767
999.067,189.453,684.953,362.665
1020.341,185.465,691.733,361.112
1015.429,187.961,697.001,359.952
1024.651,187.222,704.513,358.207
1047.957,182.132,713.535,355.821
1058.372,181.066,721.324,354.779
1066.338,180.008,722.772,353.953
1076.726,179.079,728.903,354.235
1086.555,177.718,744.219,350.310
1095.915,176.704,757.264,350.301
1106.403,175.844,770.843,350.207
1111.600,175.371,784.522,350.030
1121.313,174.031,795.624,349.709
1131.988,172.534,806.651,348.869
1142.478,171.332,816.183,348.546
1151.045,170.596,826.002,348.152
1161.103,169.477,837.519,348.190
1170.488,168.461,848.557,347.759
1178.089,167.866,859.074,348.051
1185.303,167.293,868.715,347.584
1203.942,166.308,879.016,347.293
1205.830,166.561,888.832,347.092
1204.355,168.363,897.081,346.903
1210.125,164.973,908.597,346.603
1211.698,163.126,916.177,346.263
1208.886,160.776,924.226,345.663
1206.022,153.051,931.401,345.327
1198.664,149.077,940.683,344.913
1191.590,147.285,947.769,344.672
1182.535,144.037,956.245,344.297
1172.635,141.176,963.185,343.778
1153.413,135.145,970.708,343.208
1149.753,135.963,978.032,342.943
1139.158,133.295,984.777,342.943
1128.943,130.426,991.177,342.390
1120.361,128.126,997.627,342.082
1115.194,126.212,1004.966,341.710
1108.739,124.375,1010.281,341.404
1099.777,122.208,1017.252,341.027
1090.247,120.713,1022.678,340.831
1084.451,118.915,1028.504,340.427
1074.561,117.345,1035.079,340.189
1067.226,116.223,1040.997,340.206
1060.965,115.131,1047.711,340.175
1052.176,114.571,1053.000,339.935
1051.048,113.388,1067.092,337.010
1044.592,112.159,1071.939,328.760
1036.541,111.180,1079.723,331.169
1020.052,110.770,1085.857,331.032
1021.007,109.340,1086.739,331.899
1018.066,108.322,1086.245,327.707
1014.897,107.525,1080.769,321.766
1011.266,106.751,1071.940,316.419
1008.219,106.124,1063.429,312.061
1005.134,105.313,1048.799,305.357
1000.892,104.629,1035.692,302.103
993.612,104.397,1020.625,297.306
991.482,103.603,999.431,291.774
986.542,103.280,993.159,290.733
980.980,103.195,975.621,286.119
978.227,102.793,953.940,279.971
973.716,102.445,938.484,279.368
970.497,102.109,914.806,278.416
965.895,102.121,895.699,278.023
963.488,102.042,883.362,277.087
959.538,102.075,867.522,276.003
956.049,101.748,849.210,274.243
952.350,101.741,828.494,271.543
949.721,101.160,813.731,269.750
946.574,101.222,797.679,267.779
943.367,101.017,783.224,266.231
940.265,100.947,771.019,265.526
938.245,100.655,759.774,264.259
934.555,100.598,745.153,263.207
931.849,100.192,726.700,262.374
929.414,100.056,709.830,261.183
924.787,100.194,697.778,260.325
922.690,100.081,683.206,258.303
919.626,99.851,669.684,257.191
917.556,99.874,657.789,254.962
914.732,99.398,646.716,254.303
906.783,99.898,636.649,253.455
900.871,100.997,626.387,252.345
886.538,101.756,617.433,251.448
867.940,106.895,608.527,250.697
856.515,109.368,600.667,250.114
838.372,114.097,591.483,249.346
820.410,117.350,580.675,248.491
796.999,121.042,572.318,247.782
787.613,120.797,563.453,247.015
772.632,121.574,554.891,245.997
757.076,121.944,544.877,245.891
742.945,122.082,524.628,245.034
730.209,122.336,517.977,245.076
717.714,122.195,504.420,243.635
704.563,122.378,478.075,241.592
694.067,122.451,465.160,242.366
682.532,122.510,447.879,242.722
672.764,122.228,430.236,243.081
664.761,121.922,406.868,243.029
652.436,121.742,392.084,241.742
642.584,121.680,379.688,240.682
633.820,121.552,368.832,239.305
624.679,121.347,357.339,238.230
615.703,121.336,347.114,237.421
606.694,121.301,338.754,237.065
597.915,121.044,325.984,235.926
587.190,120.936,311.469,234.328
579.322,121.008,298.091,232.564
570.209,121.077,289.259,231.443
561.517,121.203,279.814,230.643
555.172,121.123,271.202,231.078
547.128,121.070,250.671,228.929
537.708,121.157,237.017,225.625
530.118,121.275,221.846,226.539
522.519,121.227,214.777,237.915
514.809,121.209,202.024,251.024
507.817,121.198,204.119,255.727
499.763,121.470,209.269,259.333
491.397,121.317,209.325,262.361
482.454,121.369,209.271,243.842
476.243,121.351,211.890,250.086
469.503,121.473,215.377,256.493
464.071,121.548,217.887,259.770
458.069,121.552,221.165,264.824
451.696,121.653,224.682,268.250
445.096,121.749,233.825,283.766
439.362,121.751,237.303,287.485
433.343,121.919,242.400,291.505
428.017,121.904,247.498,295.637
423.247,122.032,254.661,297.626
417.613,122.326,251.667,298.946
412.024,122.388,267.768,309.928
405.788,122.449,270.710,310.099
392.599,122.446,276.175,312.603
398.967,119.480,280.552,313.936
379.002,121.313,285.454,315.342
368.617,119.977,294.169,317.602
347.397,116.693,297.562,318.451
324.166,112.173,303.263,319.148
306.914,108.285,314.578,321.257
292.463,105.109,317.707,321.490
277.719,101.650,321.162,322.176
266.702,99.045,323.567,322.290
254.225,95.755,325.851,322.487
240.766,92.577,328.593,322.897
231.030,89.423,332.353,323.003
227.594,85.948,337.807,323.356
219.848,83.637,339.668,323.871
228.907,80.204,344.680,323.959
218.636,70.514,347.265,324.207
189.270,81.873,349.183,324.614
176.264,88.609,350.572,324.934
156.617,102.536,353.414,325.666
151.787,115.728,355.488,326.124
nan,nan,360.383,327.034
nan,nan,361.136,327.109
nan,nan,365.581,326.805
nan,nan,370.167,327.455
nan,nan,372.478,327.773
143.196,171.313,374.076,327.907
142.291,173.315,377.300,328.231
141.257,174.690,381.989,328.084
139.973,181.575,384.708,328.269
139.187,176.143,386.406,328.628
137.632,189.717,390.523,328.782
136.396,194.576,392.784,329.458
135.118,198.497,395.891,329.743
134.202,202.220,398.377,329.905
nan,nan,400.404,330.506
nan,nan,402.886,330.892
nan,nan,402.811,331.946
nan,nan,413.528,329.448
nan,nan,415.536,330.614
nan,nan,426.708,329.385
nan,nan,441.883,325.246
nan,nan,449.162,320.823
nan,nan,454.773,318.672
nan,nan,461.311,314.925
nan,nan,469.801,311.740
nan,nan,478.874,307.817
nan,nan,487.002,304.673
nan,nan,494.255,302.035
nan,nan,504.330,298.427
nan,nan,511.228,295.953
nan,nan,518.702,293.662
nan,nan,528.813,290.244
208.575,297.810,536.718,287.785
211.060,307.155,544.430,285.263
212.313,314.921,551.167,283.418
214.590,324.276,568.527,278.366
216.533,331.797,573.508,276.767
220.394,339.948,579.049,275.139
224.878,349.489,586.124,273.254
231.019,361.416,590.255,272.073
236.325,370.627,594.637,270.720
244.306,382.703,597.827,269.691
248.120,389.398,606.501,267.828
261.671,409.751,611.082,266.813
266.613,417.197,617.282,262.781
270.690,424.378,622.807,261.894
274.104,430.890,625.915,260.710
280.102,440.083,629.360,260.406
283.631,446.690,632.042,259.158
288.736,454.584,636.693,258.138
291.404,460.117,642.309,256.910
295.227,466.983,646.563,256.148
306.975,482.007,650.281,256.050
309.745,486.926,660.429,255.622
312.643,491.829,667.563,254.626
315.930,497.181,673.473,254.723
319.634,503.193,694.660,254.384
324.611,509.901,708.983,256.306
330.208,516.711,718.464,257.184
333.036,520.884,733.751,258.847
336.334,524.943,748.194,260.741
340.261,529.506,761.033,262.291
341.287,530.584,780.782,264.880
345.822,537.171,792.452,265.523
353.454,546.039,802.262,266.028
359.410,550.435,812.797,266.530
365.624,553.039,821.897,267.485
375.230,556.707,830.482,268.162
383.870,560.230,838.522,268.534
391.668,562.236,849.703,268.891
397.605,563.974,859.259,269.235
402.582,564.989,866.132,269.449
410.222,565.143,876.131,269.989
419.479,565.663,885.088,270.340
423.272,565.766,896.558,270.914
432.040,565.809,904.203,271.253
435.618,565.846,912.082,271.776
442.396,565.644,923.246,271.998
444.679,565.852,930.742,272.219
447.350,565.736,938.463,272.286
451.714,565.456,946.335,272.723
457.178,564.888,954.519,273.142
463.144,564.362,963.130,273.896
470.617,562.846,968.442,273.820
477.893,561.647,974.571,274.072
484.761,560.569,980.617,273.962
489.436,559.570,985.990,274.149
492.055,559.864,993.168,274.638
496.598,559.150,1001.611,275.178
499.174,559.126,1006.992,275.427
501.506,558.943,1012.031,275.544
504.225,558.971,1024.393,278.109
507.289,558.678,1024.628,278.188
509.203,558.684,1028.698,277.997
513.370,558.306,1045.250,284.468
516.385,558.302,1044.481,285.828
518.057,558.302,1044.355,288.576
521.104,558.023,1045.695,306.223
524.330,557.606,1040.026,321.634
527.940,557.319,1033.425,332.757
531.008,557.134,1026.103,343.910
533.381,557.177,1018.952,353.595
537.261,556.870,1005.921,372.892
541.690,556.467,999.480,381.918
544.915,556.133,992.672,390.956
547.202,556.156,986.408,399.393
549.016,556.209,974.453,412.462
552.153,556.037,973.429,412.483
554.179,556.194,961.138,425.163
557.627,556.045,953.823,430.983
559.173,556.016,930.243,440.070
562.842,555.679,912.672,442.627
564.060,556.020,898.391,444.959
567.179,555.855,882.817,447.184
570.494,555.445,867.220,449.012
573.014,555.465,848.495,449.584
574.911,555.503,832.213,449.677
577.741,555.366,818.484,449.389
579.181,555.551,798.471,448.688
581.721,555.471,787.102,448.762
583.853,555.525,768.221,446.739
587.158,555.267,754.077,446.285
589.178,555.354,741.857,445.704
591.392,555.415,729.669,443.646
592.554,555.602,716.944,443.905
594.491,555.661,704.326,442.296
596.691,555.601,692.399,440.816
600.664,555.220,681.277,439.215
606.047,554.510,668.840,437.167
607.088,554.693,660.593,436.151
609.498,554.508,651.040,434.474
611.262,554.464,641.083,432.907
612.916,554.532,631.433,431.048
615.512,554.330,619.386,428.913
616.760,554.144,608.001,425.458
617.861,551.206,592.764,422.516
617.495,551.627,584.679,420.641
623.317,551.236,578.367,419.871
630.611,548.965,572.850,418.535
638.608,545.520,565.618,417.460
646.688,543.336,561.783,417.245
654.149,540.384,557.763,416.600
658.468,538.321,550.660,415.359
662.671,536.387,543.446,414.366
667.910,534.206,538.285,413.274
671.891,532.712,530.037,412.453
676.365,531.276,519.844,411.194
680.982,530.274,511.651,410.173
684.574,529.009,503.926,409.342
688.124,527.548,496.862,408.259
691.761,526.056,490.147,407.250
699.067,524.078,482.979,406.404
701.782,523.112,474.877,405.556
705.930,521.670,467.266,404.597
711.110,519.652,460.578,404.112
715.077,518.191,454.762,403.172
718.938,516.797,449.324,402.164
722.863,515.286,448.277,398.372
726.150,514.123,444.061,398.306
731.431,512.107,429.888,398.110
736.288,510.289,417.002,397.551
739.563,508.976,403.408,395.953
743.749,507.327,393.179,395.429
746.907,506.083,382.126,395.943
753.383,503.684,365.772,399.971
756.560,502.368,354.597,400.743
760.815,500.778,345.194,401.326
760.659,499.250,336.896,401.595
767.365,495.093,328.509,401.968
789.235,488.395,323.010,402.052
793.777,484.279,316.389,402.008
801.346,477.624,312.280,401.861
812.767,469.883,307.234,401.820
827.469,458.207,293.566,402.445
834.896,452.084,284.781,401.309
841.950,446.668,269.772,401.251
852.023,438.899,257.252,401.831
859.581,433.238,249.997,401.951
867.774,427.264,244.574,402.090
878.413,419.230,236.782,399.154
884.693,414.989,230.486,396.095
890.299,411.209,224.569,392.665
894.525,407.506,219.058,386.544
902.634,402.886,216.658,382.634
908.714,398.900,214.686,377.831
917.020,393.369,211.629,369.706
925.021,388.240,209.381,361.657
933.980,382.613,208.323,356.422
942.810,377.181,207.774,352.219
947.964,374.194,207.409,349.127
953.760,370.637,207.552,342.089
958.948,367.595,207.460,337.785
963.898,365.137,207.727,334.542
970.924,361.782,207.835,328.952
976.232,359.018,208.063,325.048
981.457,356.549,207.838,322.702
988.308,353.593,208.353,319.635
990.744,353.747,210.642,314.276
998.015,350.433,211.390,304.272
1004.605,347.794,212.164,300.056
1013.468,344.381,214.024,296.504
1020.114,342.196,217.451,290.937
1027.331,339.536,225.022,283.451
1034.287,337.500,236.453,273.133
1042.904,334.837,238.954,271.403
1049.114,333.085,238.738,273.095
1054.059,331.635,241.905,270.721
1062.976,328.858,249.478,267.040
1071.088,326.634,253.106,265.680
1077.699,324.735,264.431,260.154
1080.626,324.327,268.423,259.137
1083.473,323.982,273.379,258.026
1088.855,322.790,276.520,257.003
1095.723,319.504,279.463,255.828
1101.021,318.092,283.957,254.872
1104.457,317.583,289.014,253.855
1115.417,314.527,292.011,252.866
1119.436,313.263,296.014,251.540
1123.764,311.898,299.606,250.628
1128.538,310.466,303.471,249.239
1135.086,308.427,308.448,247.947
1139.726,307.026,312.587,246.867
1143.551,305.551,315.690,245.728
1156.151,301.108,318.695,244.650
1159.661,300.334,322.140,242.743
1166.361,294.896,323.517,241.291
1169.646,290.821,326.841,239.745
1170.554,287.643,330.309,238.470
1172.960,279.548,332.505,236.178
1175.471,264.709,335.438,235.069
1173.723,263.031,338.557,233.674
1173.291,255.980,341.178,232.462
1167.718,243.370,341.646,231.684
1164.430,236.593,344.212,230.657
1160.975,229.990,345.766,229.701
1157.615,223.146,356.363,227.161
1153.796,216.749,354.257,227.994
1171.132,236.806,358.545,227.110
1171.864,236.410,374.077,222.630
nan,nan,378.808,222.510
nan,nan,385.393,222.700
nan,nan,389.552,222.849
nan,nan,396.870,223.118
nan,nan,402.417,223.574
nan,nan,408.123,223.822
1086.302,125.167,416.342,224.155
1085.236,122.903,422.702,223.871
1083.695,120.151,427.689,223.835
1082.121,117.803,432.301,223.867
1081.109,115.544,437.661,223.994
1084.756,123.523,446.324,224.037
nan,nan,453.614,224.192
943.351,208.458,459.444,224.079
918.238,218.295,465.371,223.889
884.629,225.532,470.618,223.997
831.044,229.995,475.822,223.990
806.331,229.278,480.495,224.153
775.750,211.058,490.398,223.884
743.000,206.000,500.300,223.615
707.000,190.000,510.203,223.346
681.000,158.000,520.105,223.077
653.427,138.178,530.008,222.808
622.846,119.958,539.910,222.539
616.441,105.079,535.439,222.573
611.541,96.087,532.968,223.264
602.842,80.488,528.815,222.250
597.800,73.088,530.231,222.457
596.274,66.693,529.847,222.122
595.039,63.851,529.646,222.021
nan,nan,528.121,223.044
nan,nan,528.956,222.976
nan,nan,532.623,222.876
nan,nan,534.619,222.845
nan,nan,536.971,223.014
nan,nan,539.701,222.973
nan,nan,540.482,223.032
nan,nan,543.296,222.861
nan,nan,546.407,222.417
nan,nan,548.727,222.565
nan,nan,551.440,222.475
nan,nan,554.995,222.182
404.772,47.629,558.433,222.070
398.741,49.908,559.796,221.992
393.076,51.868,560.708,221.877
387.296,53.950,560.994,221.614
361.445,67.225,562.025,221.517
356.378,68.557,564.244,221.214
351.128,70.163,566.692,220.989
345.701,71.587,568.812,220.767
339.765,73.462,571.199,220.622
335.702,74.637,571.701,219.381
330.172,77.359,571.802,218.840
313.511,88.868,582.422,218.635
304.390,98.630,585.832,217.584
296.569,105.807,590.776,215.577
289.694,111.165,593.900,214.501
284.919,113.667,591.084,215.228
282.279,115.038,588.822,216.273
280.470,115.277,585.157,213.157
277.083,116.801,580.333,209.069
nan,nan,573.322,206.324
nan,nan,565.316,203.200
nan,nan,556.242,202.234
nan,nan,545.697,199.242
nan,nan,525.577,192.899
nan,nan,516.742,192.842
nan,nan,509.880,192.809
nan,nan,497.881,191.950
nan,nan,489.418,191.232
nan,nan,478.173,190.260
nan,nan,466.924,189.124
nan,nan,455.199,188.370
157.004,279.069,445.153,187.559
160.891,288.384,435.808,186.667
166.314,298.401,426.187,184.680
171.987,306.640,419.907,183.891
177.980,314.822,409.645,183.096
214.605,353.433,399.144,181.934
219.525,358.364,388.369,180.770
205.553,347.033,379.484,180.038
227.716,367.098,371.724,178.862
231.894,371.695,364.164,177.997
236.103,376.255,357.971,177.159
240.241,380.815,350.873,176.638
244.356,385.197,345.369,176.015
249.053,389.421,338.029,174.224
253.576,393.694,329.158,173.846
258.920,398.676,321.360,173.164
263.358,402.852,314.089,172.214
268.072,407.204,306.980,171.822
274.038,412.367,299.819,172.264
280.085,417.498,289.803,172.062
285.952,422.533,273.349,164.247
289.988,426.357,269.959,162.823
291.946,428.702,270.078,163.016
296.309,432.882,269.056,165.420
300.916,436.784,266.972,168.428
303.409,439.331,266.721,177.076
305.749,441.918,270.701,174.139
308.629,444.870,281.477,196.925
325.358,456.959,305.526,214.460
328.783,459.846,310.758,216.554
331.440,462.324,315.303,218.729
335.124,465.715,319.960,221.293
338.032,468.557,325.469,223.981
340.978,471.476,331.775,227.042
344.080,474.363,338.178,229.139
352.305,479.872,340.148,230.377
350.419,477.956,346.227,232.249
354.397,480.665,351.180,234.106
360.304,485.571,355.122,234.848
367.449,489.312,360.667,235.031
373.155,491.328,362.671,235.502
380.954,493.484,363.137,235.213
393.180,496.574,365.459,235.072
399.595,496.656,373.148,236.347
415.294,494.547,386.712,237.129
422.290,494.720,391.689,236.727
430.030,494.782,395.051,236.552
437.760,494.381,399.744,235.818
448.811,493.491,404.008,235.305
450.536,494.421,408.932,235.033
459.017,493.491,409.706,234.950
462.351,493.269,412.621,234.763
466.283,492.853,416.779,234.441
470.776,492.424,422.253,234.006
475.032,491.927,426.431,233.621
480.937,490.895,428.227,233.394
486.853,489.950,431.958,233.148
492.935,488.817,434.280,232.944
497.767,487.988,437.201,232.941
502.488,487.327,441.030,232.645
506.463,486.585,445.405,232.368
509.685,486.280,449.152,232.173
515.379,485.316,451.053,231.910
520.329,484.316,454.287,231.699
522.499,484.281,458.188,231.589
527.231,483.540,461.789,231.571
531.010,482.963,473.913,229.474
533.007,482.770,479.005,229.134
538.034,482.150,481.766,229.375
541.129,481.980,487.819,228.437
544.155,481.668,494.522,226.654
547.584,481.032,497.113,225.482
550.300,480.902,504.859,223.402
553.766,480.614,513.981,220.926
557.723,480.335,519.419,219.708
559.388,480.180,529.138,217.364
561.731,479.731,540.046,214.671
564.846,479.868,549.060,212.798
566.842,479.544,559.337,210.726
577.252,475.606,573.948,207.464
578.436,476.602,579.474,206.712
587.799,476.503,585.269,205.950
607.981,468.978,588.854,205.046
613.483,465.091,593.347,204.455
627.990,456.678,598.623,204.137
642.306,448.946,601.830,203.714
653.749,442.413,608.156,202.663
663.645,436.905,612.018,202.220
673.810,432.048,615.580,201.822
683.201,427.660,621.270,201.257
691.081,424.297,626.301,200.776
700.066,420.315,630.207,200.434
711.553,415.231,635.005,200.139
719.979,411.814,639.983,199.942
733.008,406.680,646.396,199.316
738.722,404.715,653.579,198.790
746.230,401.916,658.833,198.067
758.190,397.620,664.491,197.472
766.785,394.557,661.586,196.935
777.324,390.760,674.997,194.394
782.579,388.842,686.403,194.296
790.363,386.368,692.580,192.647
796.973,384.426,706.821,189.420
804.251,382.395,724.776,184.806
810.046,380.541,736.410,180.981
815.895,378.795,748.117,177.613
823.065,376.544,759.025,174.711
830.810,373.998,766.438,172.903
837.395,372.062,775.992,170.892
842.485,370.712,781.276,168.865
850.325,368.567,792.524,166.008
855.487,367.064,802.684,163.498
859.061,366.358,811.236,161.039
865.498,364.460,820.402,158.270
869.872,363.325,851.587,152.649
877.624,361.153,856.595,151.768
882.466,359.739,862.745,150.866
885.690,358.857,868.475,149.743
889.503,357.773,875.248,148.729
903.306,353.663,875.787,148.002
907.181,352.676,883.796,147.143
912.664,351.142,890.239,145.984
916.864,350.002,893.846,145.180
921.979,348.381,898.343,144.231
925.878,347.370,905.950,143.524
930.340,346.074,910.920,142.779
934.172,344.898,918.034,141.957
939.117,344.153,928.390,141.191
